scenario,flow_type,strategy_name,regime,metric,sample_count,mean,stddev,median,p05,p95,ci95_low,ci95_high
hand_chosen_flow,hand_chosen,naive symmetric,high volatility,average_initial_queue_ahead,2,57.115,19.7113086324,57.115,43.177,71.053,29.79652,84.43348
hand_chosen_flow,hand_chosen,naive symmetric,high volatility,percent_quotes_submitted_at_best,2,0.888,0.0565685424949,0.888,0.848,0.928,0.8096,0.9664
hand_chosen_flow,hand_chosen,naive symmetric,high volatility,external_execution_events_count,2,1231,25.4558441227,1231,1213,1249,1195.72,1266.28
hand_chosen_flow,hand_chosen,naive symmetric,high volatility,maker_eligible_execution_events,2,555.5,55.8614357137,555.5,516,595,478.08,632.92
hand_chosen_flow,hand_chosen,naive symmetric,high volatility,maker_reached_by_execution_events,2,556.5,50.2045814642,556.5,521,592,486.92,626.08
hand_chosen_flow,hand_chosen,naive symmetric,high volatility,maker_missed_due_to_queue_events,2,13,0,13,13,13,13,13
hand_chosen_flow,hand_chosen,naive symmetric,high volatility,maker_missed_due_to_quote_not_at_touched_price,2,661,24.0416305603,661,644,678,627.68,694.32
hand_chosen_flow,hand_chosen,naive symmetric,low volatility,fill_rate_by_quote_count,2,0.751,0.00848528137424,0.751,0.745,0.757,0.73924,0.76276
hand_chosen_flow,hand_chosen,naive symmetric,low volatility,fill_rate_by_submitted_size,2,0.73405,0.0120915259583,0.73405,0.7255,0.7426,0.717292,0.750808
hand_chosen_flow,hand_chosen,naive symmetric,low volatility,average_quote_lifetime,2,5.097,0.17253405461,5.097,4.975,5.219,4.85788,5.33612
hand_chosen_flow,hand_chosen,naive symmetric,low volatility,average_initial_queue_ahead,2,0.004,0.00565685424949,0.004,0,0.008,-0.00384,0.01184
hand_chosen_flow,hand_chosen,naive symmetric,low volatility,percent_quotes_submitted_at_best,2,1,0,1,1,1,1,1
hand_chosen_flow,hand_chosen,naive symmetric,low volatility,external_execution_events_count,2,1293,14.1421356237,1293,1283,1303,1273.4,1312.6
hand_chosen_flow,hand_chosen,naive symmetric,low volatility,maker_eligible_execution_events,2,789.5,12.0208152802,789.5,781,798,772.84,806.16
hand_chosen_flow,hand_chosen,naive symmetric,low volatility,maker_reached_by_execution_events,2,789.5,12.0208152802,789.5,781,798,772.84,806.16
hand_chosen_flow,hand_chosen,naive symmetric,low volatility,maker_missed_due_to_queue_events,2,0,0,0,0,0,0,0
hand_chosen_flow,hand_chosen,naive symmetric,low volatility,maker_missed_due_to_quote_not_at_touched_price,2,502.5,0.707106781187,502.5,502,503,501.52,503.48
hand_chosen_flow,hand_chosen,naive symmetric,trending,fill_rate_by_quote_count,2,0.532,0.0197989898732,0.532,0.518,0.546,0.50456,0.55944
hand_chosen_flow,hand_chosen,naive symmetric,trending,fill_rate_by_submitted_size,2,0.51735,0.0194454364826,0.51735,0.5036,0.5311,0.4904,0.5443
hand_chosen_flow,hand_chosen,naive symmetric,trending,average_quote_lifetime,2,6.5325,0.197282791951,6.5325,6.393,6.672,6.25908,6.80592
hand_chosen_flow,hand_chosen,naive symmetric,trending,average_initial_queue_ahead,2,70.897,14.680950991,70.897,60.516,81.278,50.55024,91.24376
hand_chosen_flow,hand_chosen,naive symmetric,trending,percent_quotes_submitted_at_best,2,0.8305,0.0106066017178,0.8305,0.823,0.838,0.8158,0.8452
hand_chosen_flow,hand_chosen,naive symmetric,trending,external_execution_events_count,2,1254,16.9705627485,1254,1242,1266,1230.48,1277.52
hand_chosen_flow,hand_chosen,naive symmetric,trending,maker_eligible_execution_events,2,561.5,28.9913780286,561.5,541,582,521.32,601.68
hand_chosen_flow,hand_chosen,naive symmetric,trending,maker_reached_by_execution_events,2,552.5,20.5060966544,552.5,538,567,524.08,580.92
hand_chosen_flow,hand_chosen,naive symmetric,trending,maker_missed_due_to_queue_events,2,13.5,6.36396103068,13.5,9,18,4.68,22.32
